"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
7,F,8.174197e+001,1.149960e+001,1.049000e+003,0.000000e+000,940,2.545591e-001,2.039588e+002,7.386501e+001,2.704465e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.379003e+000,7.551787e-001
7,G,6.469790e+001,1.149960e+001,8.440000e+002,0.000000e+000,744,2.568612e-001,1.967895e+002,7.521634e+001,2.935916e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.354080e+000,7.600088e-001
8,B,6.852412e+001,1.149960e+001,8.780000e+002,0.000000e+000,788,2.530220e-001,2.038137e+002,7.154238e+001,2.449403e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361567e+000,7.569947e-001
8,C,8.974225e+001,1.149960e+001,1.164000e+003,0.000000e+000,1032,2.499820e-001,1.958942e+002,7.146782e+001,2.634378e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.372674e+000,7.552075e-001
8,D,1.069602e+002,1.149960e+001,1.412000e+003,0.000000e+000,1230,2.507696e-001,1.946482e+002,7.266720e+001,2.753493e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.373811e+000,7.584492e-001
8,E,9.339455e+001,1.149960e+001,1.221000e+003,0.000000e+000,1074,2.557173e-001,1.988848e+002,7.271364e+001,2.654603e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.369661e+000,7.559745e-001
8,F,9.600334e+001,1.149960e+001,1.259000e+003,0.000000e+000,1104,2.444799e-001,1.957178e+002,7.213926e+001,2.533547e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.360311e+000,7.599588e-001
8,G,5.443668e+001,1.149960e+001,7.350000e+002,0.000000e+000,626,2.487887e-001,1.989395e+002,7.345938e+001,2.675773e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.375494e+000,7.577346e-001
9,B,6.530662e+001,1.149960e+001,8.360000e+002,0.000000e+000,751,2.523728e-001,1.961089e+002,7.176876e+001,2.603754e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361654e+000,7.590534e-001
9,C,8.522036e+001,1.149960e+001,1.225000e+003,0.000000e+000,980,2.541877e-001,1.949412e+002,7.309843e+001,2.733104e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361378e+000,7.647192e-001
9,D,6.687189e+001,1.149960e+001,8.410000e+002,0.000000e+000,769,2.620775e-001,1.945909e+002,7.282653e+001,2.788490e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.364349e+000,7.571295e-001
9,E,8.235069e+001,1.149960e+001,1.069000e+003,0.000000e+000,947,2.443437e-001,1.854779e+002,7.163898e+001,2.550722e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.375070e+000,7.591048e-001
9,F,7.600264e+001,1.149960e+001,9.920000e+002,0.000000e+000,874,2.483658e-001,1.891072e+002,7.378808e+001,2.673709e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.382958e+000,7.593542e-001
9,G,5.495843e+001,1.149960e+001,7.360000e+002,0.000000e+000,632,2.595841e-001,2.021038e+002,7.516682e+001,2.701632e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.374633e+000,7.595505e-001
10,B,7.513305e+001,1.149960e+001,1.005000e+003,0.000000e+000,864,2.520151e-001,1.965986e+002,7.280492e+001,2.717161e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.364039e+000,7.562343e-001
10,C,7.269818e+001,1.149960e+001,9.360000e+002,0.000000e+000,836,2.461700e-001,1.892042e+002,7.081894e+001,2.555512e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.332283e+000,7.650007e-001
10,D,7.878535e+001,1.149960e+001,1.034000e+003,0.000000e+000,906,2.468967e-001,1.912684e+002,7.378034e+001,2.616933e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.341874e+000,7.658675e-001
10,E,7.522001e+001,1.149960e+001,1.011000e+003,0.000000e+000,865,2.451355e-001,2.000529e+002,7.349209e+001,2.552282e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.352714e+000,7.637204e-001
10,F,6.043688e+001,1.149960e+001,7.790000e+002,0.000000e+000,695,2.577079e-001,1.932236e+002,7.316317e+001,2.772351e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.354968e+000,7.601090e-001
10,G,6.417615e+001,1.149960e+001,8.870000e+002,0.000000e+000,738,2.552736e-001,1.960932e+002,7.460154e+001,3.006177e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.387557e+000,7.542186e-001
