"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
5,E,2.414577e+001,4.928400e+000,3.640000e+002,1.720000e+002,119,2.251443e-001,9.399738e+001,7.711894e+001,3.715783e+001,7.963301e-001,8.826751e+001,1.445378e+000,1.739551e+000,6.474810e-001
5,F,2.516030e+001,4.928400e+000,3.100000e+002,2.160000e+002,124,2.287911e-001,1.091128e+002,7.619853e+001,3.429747e+001,9.180374e-001,8.840081e+001,1.741935e+000,1.597480e+000,6.512885e-001
5,G,1.014528e+001,4.928400e+000,1.730000e+002,7.900000e+001,50,2.174941e-001,9.261263e+001,7.802803e+001,4.002277e+001,9.209789e-001,9.066800e+001,1.580000e+000,1.597201e+000,6.667992e-001
6,B,1.805860e+001,4.928400e+000,2.340000e+002,1.230000e+002,89,2.327115e-001,1.055965e+002,7.763927e+001,4.044329e+001,7.717565e-001,9.005524e+001,1.382022e+000,1.513980e+000,7.036161e-001
6,C,1.237724e+001,4.928400e+000,1.740000e+002,1.130000e+002,61,2.180118e-001,1.595890e+002,7.889973e+001,3.308311e+001,9.836663e-001,9.398456e+001,1.852459e+000,1.519603e+000,6.803450e-001
6,D,1.744988e+001,4.928400e+000,3.230000e+002,9.300000e+001,86,1.970693e-001,8.040552e+001,7.624780e+001,3.704405e+001,7.457911e-001,8.318217e+001,1.081395e+000,1.528082e+000,6.957699e-001
6,E,1.988475e+001,4.928400e+000,3.080000e+002,1.270000e+002,98,1.952235e-001,9.448137e+001,7.607291e+001,3.640036e+001,7.522386e-001,8.391905e+001,1.295918e+000,1.510973e+000,7.005579e-001
6,F,2.333414e+001,4.928400e+000,3.070000e+002,1.470000e+002,115,2.066838e-001,9.647215e+001,7.559622e+001,4.130250e+001,7.384552e-001,8.658841e+001,1.278261e+000,1.654289e+000,6.598337e-001
6,G,2.333414e+001,4.928400e+000,2.600000e+002,1.700000e+002,115,1.938546e-001,1.042103e+002,7.765410e+001,4.136265e+001,7.625940e-001,8.819517e+001,1.478261e+000,1.508871e+000,6.862395e-001
7,B,1.481211e+001,4.928400e+000,1.990000e+002,6.700000e+001,73,1.646515e-001,8.208343e+001,7.414153e+001,3.396741e+001,6.048763e-001,6.899543e+001,9.178082e-001,1.600600e+000,6.790660e-001
7,C,1.298596e+001,4.928400e+000,1.930000e+002,9.100000e+001,64,2.141346e-001,1.057357e+002,7.647162e+001,3.606167e+001,6.911276e-001,8.365156e+001,1.421875e+000,1.584094e+000,6.457482e-001
7,D,2.150799e+001,4.928400e+000,3.820000e+002,1.470000e+002,106,2.263858e-001,8.253237e+001,7.573548e+001,3.909699e+001,8.710694e-001,9.073821e+001,1.386792e+000,1.592786e+000,6.409626e-001
7,E,1.582664e+001,4.928400e+000,2.240000e+002,1.200000e+002,78,2.247702e-001,1.073455e+002,7.740740e+001,3.827984e+001,8.685786e-001,8.817885e+001,1.538462e+000,1.613426e+000,6.540336e-001
7,F,2.130509e+001,4.928400e+000,2.840000e+002,1.440000e+002,105,1.759885e-001,1.046255e+002,7.442772e+001,3.106643e+001,7.053631e-001,7.615333e+001,1.371429e+000,1.479161e+000,7.003798e-001
7,G,1.075400e+001,4.928400e+000,1.770000e+002,6.000000e+001,53,1.993781e-001,7.973400e+001,7.832653e+001,4.675796e+001,7.497799e-001,8.057547e+001,1.132075e+000,1.355200e+000,7.444018e-001
8,B,1.521792e+001,4.928400e+000,1.890000e+002,1.310000e+002,75,2.229938e-001,1.162280e+002,7.802803e+001,3.812818e+001,8.082091e-001,9.278695e+001,1.746667e+000,1.580982e+000,6.523062e-001
8,C,7.913319e+000,4.928400e+000,1.860000e+002,4.800000e+001,39,2.008467e-001,8.153515e+001,7.621112e+001,3.094573e+001,8.034396e-001,8.205769e+001,1.230769e+000,1.561042e+000,6.877433e-001
8,D,1.440630e+001,4.928400e+000,2.460000e+002,9.600000e+001,71,2.129314e-001,9.870186e+001,7.788481e+001,3.691405e+001,7.597233e-001,8.433333e+001,1.352113e+000,1.561043e+000,6.634565e-001
8,E,2.008766e+001,4.928400e+000,3.510000e+002,1.090000e+002,99,1.851134e-001,8.627379e+001,7.456194e+001,3.788182e+001,6.521958e-001,7.441414e+001,1.101010e+000,1.491821e+000,6.722795e-001
8,F,2.698645e+001,4.928400e+000,3.440000e+002,1.950000e+002,133,2.162537e-001,8.968648e+001,7.564437e+001,3.155333e+001,8.583476e-001,8.521241e+001,1.466165e+000,1.581914e+000,6.477361e-001
8,G,1.420339e+001,4.928400e+000,1.960000e+002,8.000000e+001,70,2.006356e-001,7.847656e+001,7.634773e+001,3.817583e+001,7.530555e-001,7.846905e+001,1.142857e+000,1.617221e+000,6.624762e-001
9,B,1.339177e+001,4.928400e+000,2.170000e+002,7.900000e+001,66,2.056407e-001,8.172140e+001,7.600634e+001,3.340898e+001,7.847901e-001,8.113636e+001,1.196970e+000,1.458582e+000,6.950808e-001
9,C,7.710413e+000,4.928400e+000,1.290000e+002,4.500000e+001,38,1.964458e-001,8.871073e+001,7.589914e+001,3.751639e+001,6.744836e-001,7.820175e+001,1.184211e+000,1.524980e+000,7.127822e-001
9,D,1.765279e+001,4.928400e+000,2.170000e+002,2.460000e+002,87,2.167041e-001,1.833395e+002,7.706418e+001,3.003892e+001,8.400973e-001,8.377472e+001,2.827586e+000,1.578138e+000,6.708324e-001
9,E,2.089928e+001,4.928400e+000,3.510000e+002,1.430000e+002,103,2.122915e-001,7.972405e+001,7.648464e+001,4.173824e+001,9.001049e-001,8.814207e+001,1.388350e+000,1.553612e+000,6.744864e-001
9,F,2.779807e+001,4.928400e+000,3.540000e+002,1.590000e+002,137,1.873051e-001,8.517719e+001,7.472842e+001,3.276673e+001,6.927726e-001,7.393406e+001,1.160584e+000,1.517538e+000,6.775513e-001
9,G,1.217434e+001,4.928400e+000,2.320000e+002,9.000000e+001,60,1.995684e-001,8.807444e+001,7.639958e+001,3.152705e+001,9.425872e-001,8.478056e+001,1.500000e+000,1.616731e+000,6.407736e-001
10,B,9.333658e+000,4.928400e+000,1.630000e+002,6.400000e+001,46,2.187734e-001,9.282107e+001,7.690738e+001,3.964460e+001,8.248322e-001,8.946558e+001,1.391304e+000,1.469928e+000,7.090463e-001
10,C,1.217434e+001,4.928400e+000,1.470000e+002,8.900000e+001,60,1.962993e-001,1.234121e+002,7.543056e+001,3.992945e+001,8.418522e-001,8.453472e+001,1.483333e+000,1.443303e+000,7.186070e-001
10,D,2.029056e+001,4.928400e+000,2.570000e+002,1.190000e+002,100,1.811531e-001,8.149431e+001,7.417889e+001,3.617845e+001,7.825705e-001,7.787500e+001,1.190000e+000,1.527285e+000,6.867366e-001
10,E,1.481211e+001,4.928400e+000,1.580000e+002,1.250000e+002,73,1.924037e-001,1.617131e+002,7.389241e+001,3.394771e+001,6.806442e-001,8.142200e+001,1.712329e+000,1.415790e+000,6.870628e-001
10,F,2.800097e+001,4.928400e+000,4.000000e+002,2.030000e+002,138,2.284892e-001,8.131304e+001,7.603168e+001,4.092548e+001,9.499194e-001,9.087819e+001,1.471014e+000,1.535220e+000,6.620269e-001
10,G,1.176853e+001,4.928400e+000,1.420000e+002,9.200000e+001,58,2.116725e-001,8.882447e+001,7.566791e+001,3.329465e+001,9.405732e-001,8.834195e+001,1.586207e+000,1.566014e+000,6.567161e-001
11,B,1.602954e+001,4.928400e+000,1.810000e+002,1.320000e+002,79,2.272332e-001,1.096357e+002,7.622124e+001,3.184260e+001,7.899557e-001,8.815365e+001,1.670886e+000,1.611516e+000,6.576044e-001
11,C,1.521792e+001,4.928400e+000,1.840000e+002,7.500000e+001,75,1.910829e-001,8.632844e+001,7.443270e+001,3.440975e+001,6.103234e-001,7.093778e+001,1.000000e+000,1.583591e+000,6.722582e-001
11,D,9.536564e+000,4.928400e+000,1.490000e+002,6.600000e+001,47,2.038638e-001,9.600181e+001,7.767909e+001,3.071257e+001,7.498987e-001,8.290957e+001,1.404255e+000,1.501961e+000,6.976065e-001
11,E,1.075400e+001,4.928400e+000,1.670000e+002,6.600000e+001,53,2.019730e-001,8.380346e+001,7.513390e+001,3.915595e+001,7.801794e-001,8.000629e+001,1.245283e+000,1.511652e+000,7.108061e-001
11,F,3.084165e+001,4.928400e+000,3.930000e+002,2.510000e+002,152,2.297303e-001,8.893749e+001,7.664000e+001,3.616114e+001,9.744293e-001,9.105746e+001,1.651316e+000,1.627876e+000,6.599596e-001
11,G,2.576901e+001,4.928400e+000,2.930000e+002,1.640000e+002,127,2.092191e-001,9.914185e+001,7.542251e+001,3.681973e+001,7.095751e-001,8.555599e+001,1.291339e+000,1.542443e+000,6.766505e-001





3
Timespan (h):, 33.9983
2,B,1.197143e+001,4.928400e+000,2.240000e+002,6.100000e+001,59,2.047479e-001,9.154108e+001,7.846663e+001,6.205459e+001,6.149863e-001,8.687853e+001,1.033898e+000,1.386134e+000,7.448716e-001
2,C,2.576901e+001,4.928400e+000,5.280000e+002,1.410000e+002,127,1.860256e-001,8.385320e+001,8.160455e+001,3.878780e+001,7.084726e-001,8.504134e+001,1.110236e+000,1.460988e+000,7.093396e-001
