"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
2,B,4.165362e+001,1.149960e+001,4.930000e+002,4.864000e+003,479,3.379215e-001,8.023599e+002,1.160693e+002,3.149918e+001,7.535984e-001,1.500810e+002,1.015449e+001,1.552107e+000,6.628669e-001
2,C,6.913284e+001,1.149960e+001,8.250000e+002,7.124000e+003,795,3.465853e-001,6.585464e+002,1.189833e+002,4.074341e+001,8.306926e-001,1.563562e+002,8.961006e+000,1.547993e+000,6.735359e-001
2,D,7.748096e+001,1.149960e+001,9.130000e+002,9.628000e+003,891,3.612943e-001,8.411998e+002,1.248169e+002,3.805242e+001,7.674607e-001,1.632535e+002,1.080584e+001,1.583315e+000,6.595101e-001
2,E,6.852412e+001,1.149960e+001,8.140000e+002,7.928000e+003,788,3.456204e-001,8.171606e+002,1.227263e+002,3.442071e+001,7.278986e-001,1.601404e+002,1.006091e+001,1.526526e+000,6.628505e-001
2,F,5.069742e+001,1.149960e+001,5.950000e+002,6.413000e+003,583,3.489911e-001,8.931136e+002,1.238545e+002,3.357260e+001,7.335623e-001,1.608513e+002,1.100000e+001,1.544304e+000,6.616065e-001
2,G,5.687154e+001,1.149960e+001,6.750000e+002,6.419000e+003,654,3.459597e-001,7.323977e+002,1.233350e+002,3.795331e+001,8.010232e-001,1.602860e+002,9.814985e+000,1.539399e+000,6.697922e-001
3,B,5.478451e+001,1.149960e+001,6.440000e+002,6.758000e+003,630,3.649843e-001,8.122889e+002,1.197287e+002,3.819374e+001,7.871560e-001,1.583401e+002,1.072698e+001,1.547770e+000,6.696170e-001
3,C,1.107865e+002,1.149960e+001,1.314000e+003,1.626400e+004,1274,3.532081e-001,1.025052e+003,1.288217e+002,3.153306e+001,7.406680e-001,1.673773e+002,1.276609e+001,1.561611e+000,6.515938e-001
3,D,1.062646e+002,1.149960e+001,1.268000e+003,1.442000e+004,1222,3.612545e-001,8.461296e+002,1.307613e+002,4.179713e+001,8.368300e-001,1.700607e+002,1.180033e+001,1.568270e+000,6.510690e-001
3,E,1.218303e+002,1.149960e+001,1.454000e+003,1.823300e+004,1401,3.564171e-001,1.003555e+003,1.348792e+002,3.507943e+001,7.899777e-001,1.744987e+002,1.301428e+001,1.572919e+000,6.524791e-001
3,F,9.522070e+001,1.149960e+001,1.132000e+003,1.278500e+004,1095,3.630840e-001,9.165816e+002,1.313083e+002,3.782356e+001,7.679218e-001,1.715461e+002,1.167580e+001,1.537255e+000,6.621203e-001
3,G,1.367004e+002,1.149960e+001,1.620000e+003,1.680600e+004,1572,3.356796e-001,8.321260e+002,1.324460e+002,3.680180e+001,7.747430e-001,1.687512e+002,1.069084e+001,1.579351e+000,6.617818e-001
4,B,1.214825e+002,1.149960e+001,1.423000e+003,1.543800e+004,1397,3.441157e-001,8.815823e+002,1.275540e+002,3.582693e+001,7.440097e-001,1.649311e+002,1.105082e+001,1.591806e+000,6.602484e-001
4,C,1.176563e+002,1.149960e+001,1.384000e+003,1.739300e+004,1353,3.760988e-001,9.164431e+002,1.302010e+002,4.196186e+001,8.387799e-001,1.718264e+002,1.285514e+001,1.605179e+000,6.494755e-001
4,D,1.903544e+002,1.149960e+001,2.238000e+003,2.405300e+004,2189,3.345642e-001,8.265908e+002,1.301821e+002,3.676587e+001,8.173479e-001,1.667876e+002,1.098812e+001,1.571849e+000,6.606204e-001
4,E,1.195694e+002,1.149960e+001,1.408000e+003,1.637600e+004,1375,3.654226e-001,8.395163e+002,1.316515e+002,4.269532e+001,8.517452e-001,1.727496e+002,1.190982e+001,1.580079e+000,6.530921e-001
4,F,1.557445e+002,1.149960e+001,1.841000e+003,2.169100e+004,1791,3.668704e-001,8.313027e+002,1.362534e+002,4.521773e+001,8.801941e-001,1.790835e+002,1.211111e+001,1.593352e+000,6.500168e-001
4,G,1.233956e+002,1.149960e+001,1.456000e+003,1.497300e+004,1419,3.488920e-001,7.962975e+002,1.308619e+002,4.034471e+001,8.170891e-001,1.696093e+002,1.055180e+001,1.570314e+000,6.652164e-001
5,B,1.653971e+002,1.149960e+001,1.975000e+003,1.573600e+004,1902,2.910903e-001,6.513760e+002,1.192277e+002,3.202306e+001,7.748613e-001,1.490844e+002,8.273396e+000,1.599858e+000,6.837664e-001
5,C,1.507879e+002,1.149960e+001,1.768000e+003,1.960500e+004,1734,3.495287e-001,8.470785e+002,1.278170e+002,3.875787e+001,8.218657e-001,1.662293e+002,1.130623e+001,1.612711e+000,6.604449e-001
5,D,1.405266e+002,1.149960e+001,1.651000e+003,2.034100e+004,1616,3.684398e-001,9.713814e+002,1.321253e+002,4.019111e+001,7.466217e-001,1.738580e+002,1.258725e+001,1.555115e+000,6.517794e-001
5,E,1.511357e+002,1.149960e+001,1.784000e+003,2.258100e+004,1738,3.695478e-001,9.368606e+002,1.352394e+002,4.350965e+001,8.298731e-001,1.777403e+002,1.299252e+001,1.581054e+000,6.488862e-001
5,F,1.701798e+002,1.149960e+001,2.003000e+003,2.190300e+004,1957,3.564344e-001,8.022936e+002,1.317206e+002,4.373922e+001,8.486070e-001,1.714969e+002,1.119213e+001,1.609078e+000,6.502852e-001
5,G,2.567915e+002,1.149960e+001,3.021000e+003,2.169800e+004,2953,2.921574e-001,4.823781e+002,1.261961e+002,4.246457e+001,9.211750e-001,1.582905e+002,7.347782e+000,1.590693e+000,6.906503e-001
6,B,3.405336e+002,1.149960e+001,3.998000e+003,2.825300e+004,3916,2.830218e-001,5.566198e+002,1.217217e+002,3.599836e+001,7.743854e-001,1.511461e+002,7.214760e+000,1.620800e+000,6.824229e-001
6,C,2.048767e+002,1.149960e+001,2.413000e+003,2.540700e+004,2356,3.516202e-001,7.751914e+002,1.266233e+002,4.099574e+001,8.480965e-001,1.636890e+002,1.078396e+001,1.615834e+000,6.556222e-001
6,D,1.940937e+002,1.149960e+001,2.293000e+003,2.573800e+004,2232,3.573038e-001,8.768583e+002,1.283691e+002,3.881794e+001,8.134312e-001,1.661293e+002,1.153136e+001,1.595238e+000,6.481958e-001
6,E,1.874848e+002,1.149960e+001,2.210000e+003,2.444000e+004,2156,3.527842e-001,8.196737e+002,1.314436e+002,4.392062e+001,8.292357e-001,1.702532e+002,1.133581e+001,1.612685e+000,6.541237e-001
6,F,2.325298e+002,1.149960e+001,2.745000e+003,2.444400e+004,2674,3.294506e-001,6.357482e+002,1.284826e+002,4.480191e+001,8.382652e-001,1.651269e+002,9.141361e+000,1.575313e+000,6.705683e-001
6,G,4.589725e+002,1.149960e+001,5.385000e+003,3.107300e+004,5278,2.884817e-001,4.058905e+002,1.254148e+002,4.426127e+001,8.534099e-001,1.573179e+002,5.887268e+000,1.602885e+000,6.895213e-001
