"Column","Row","Cell Nuclei / mm^2","Evaluated Area [mm^2]","Estimated Total Cell Count","Total Granule Count","Cell Nucleus","Contrast","Size [um^2]","Intensity","Roughness","Granularity","Granule Intensity","Granule Count","Longishness","Compactness"





1
9,B,7.217642e+001,1.149960e+001,1.011000e+003,0.000000e+000,830,2.608013e-001,2.147469e+002,7.277440e+001,2.768970e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.388868e+000,7.502724e-001
9,C,8.956833e+001,1.149960e+001,1.170000e+003,0.000000e+000,1030,2.506971e-001,2.004565e+002,7.319868e+001,2.631379e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.349707e+000,7.651574e-001
9,D,9.304671e+001,1.149960e+001,1.257000e+003,0.000000e+000,1070,2.428487e-001,1.910725e+002,7.232055e+001,2.589449e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.389162e+000,7.521539e-001
9,E,8.748130e+001,1.149960e+001,1.117000e+003,0.000000e+000,1006,2.485839e-001,1.936557e+002,7.318027e+001,2.580006e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.355826e+000,7.643768e-001
9,F,1.101777e+002,1.149960e+001,1.504000e+003,0.000000e+000,1267,2.428072e-001,1.898019e+002,7.456951e+001,2.715287e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.378440e+000,7.611889e-001
9,G,6.052384e+001,1.149960e+001,8.010000e+002,0.000000e+000,696,2.556238e-001,1.944819e+002,7.541962e+001,2.777456e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.358458e+000,7.637713e-001
10,B,8.017670e+001,1.149960e+001,1.083000e+003,0.000000e+000,922,2.340317e-001,1.937045e+002,7.193442e+001,2.366080e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.352117e+000,7.578968e-001
10,C,8.782914e+001,1.149960e+001,1.179000e+003,0.000000e+000,1010,2.462136e-001,2.053701e+002,7.266339e+001,2.628452e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.372519e+000,7.570841e-001
10,D,1.036558e+002,1.149960e+001,1.397000e+003,0.000000e+000,1192,2.503314e-001,2.005581e+002,7.394166e+001,2.642260e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.358948e+000,7.519903e-001
10,E,1.006992e+002,1.149960e+001,1.329000e+003,0.000000e+000,1158,2.524646e-001,1.921065e+002,7.487706e+001,2.675710e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.402078e+000,7.588493e-001
10,F,9.713381e+001,1.149960e+001,1.282000e+003,0.000000e+000,1117,2.489194e-001,1.978759e+002,7.392020e+001,2.671010e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.367187e+000,7.607137e-001
10,G,6.652405e+001,1.149960e+001,8.990000e+002,0.000000e+000,765,2.596392e-001,1.887947e+002,7.662442e+001,3.259709e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.380324e+000,7.637517e-001
11,B,6.869804e+001,1.149960e+001,9.090000e+002,0.000000e+000,790,2.541535e-001,2.054983e+002,7.397056e+001,2.662565e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.380689e+000,7.598026e-001
11,C,7.417649e+001,1.149960e+001,9.930000e+002,0.000000e+000,853,2.595065e-001,1.914443e+002,7.397996e+001,2.784417e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.376182e+000,7.602505e-001
11,D,8.313333e+001,1.149960e+001,1.148000e+003,0.000000e+000,956,2.520055e-001,2.087295e+002,7.499162e+001,2.671378e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.375751e+000,7.593436e-001
11,E,8.548123e+001,1.149960e+001,1.129000e+003,0.000000e+000,983,2.502007e-001,1.966440e+002,7.494141e+001,2.654341e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.366989e+000,7.657613e-001
11,F,8.722043e+001,1.149960e+001,1.162000e+003,0.000000e+000,1003,2.519919e-001,1.989819e+002,7.494120e+001,2.797621e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361418e+000,7.586806e-001
11,G,6.939372e+001,1.149960e+001,9.750000e+002,0.000000e+000,798,2.453482e-001,1.998735e+002,7.566001e+001,2.635810e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.361446e+000,7.653609e-001





3
Timespan (h):, 46.0086
2,B,1.081777e+002,1.149960e+001,1.486000e+003,0.000000e+000,1244,2.385341e-001,1.993974e+002,7.077853e+001,2.435246e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.372279e+000,7.547327e-001
2,C,1.498313e+002,1.149960e+001,2.011000e+003,0.000000e+000,1723,2.403869e-001,2.005753e+002,7.239669e+001,2.437321e+001,0.000000e+000,0.000000e+000,0.000000e+000,1.381778e+000,7.565904e-001
